0	0.133715 	-0.594872 	-0.697697 	0.0182735 	-0.025935 	0.0170476 	
0	0.133715 	-0.594872 	-0.697697 	0.0182735 	-0.025935 	0.0170476 	
0.005	0.133715 	-0.594872 	-0.697697 	0.0182735 	-0.025935 	0.0170476 	
0.01	0.133714 	-0.594872 	-0.697698 	0.0182735 	-0.025935 	0.0170476 	
0.015	0.133712 	-0.594872 	-0.697699 	0.0182735 	-0.025935 	0.0170476 	
0.02	0.133709 	-0.594872 	-0.697701 	0.0182735 	-0.025935 	0.0170477 	
0.025	0.133706 	-0.594872 	-0.697703 	0.0182735 	-0.025935 	0.0170477 	
0.03	0.133701 	-0.594873 	-0.697706 	0.0182734 	-0.0259349 	0.0170477 	
0.035	0.133696 	-0.594873 	-0.69771 	0.0182734 	-0.0259349 	0.0170477 	
0.04	0.133689 	-0.594874 	-0.697714 	0.0182734 	-0.0259349 	0.0170477 	
0.045	0.133681 	-0.594875 	-0.697719 	0.0182734 	-0.0259348 	0.0170478 	
0.05	0.133673 	-0.594876 	-0.697725 	0.0182733 	-0.0259348 	0.0170478 	
0.055	0.133664 	-0.594876 	-0.69773 	0.0182733 	-0.0259347 	0.0170478 	
0.06	0.133654 	-0.594877 	-0.697737 	0.0182733 	-0.0259346 	0.0170479 	
0.065	0.133643 	-0.594878 	-0.697744 	0.0182732 	-0.0259346 	0.0170479 	
0.07	0.133631 	-0.59488 	-0.697752 	0.0182732 	-0.0259345 	0.017048 	
0.075	0.133618 	-0.594881 	-0.69776 	0.0182731 	-0.0259344 	0.017048 	
0.08	0.133473 	-0.594895 	-0.697854 	0.0182726 	-0.0259335 	0.0170487 	
0.085	0.133553 	-0.594887 	-0.697801 	0.0182729 	-0.025934 	0.0170483 	
0.09	0.133607 	-0.594882 	-0.697767 	0.0182731 	-0.0259343 	0.0170481 	
0.095	0.133591 	-0.594883 	-0.697777 	0.018273 	-0.0259342 	0.0170482 	
0.1	0.133574 	-0.594885 	-0.697788 	0.018273 	-0.0259341 	0.0170482 	
0.105	0.133555 	-0.594887 	-0.6978 	0.0182729 	-0.025934 	0.0170483 	
0.11	0.133399 	-0.594902 	-0.697901 	0.0182724 	-0.025933 	0.017049 	
0.115	0.133476 	-0.594894 	-0.697852 	0.0182726 	-0.0259335 	0.0170486 	
0.12	0.133528 	-0.594889 	-0.697818 	0.0182728 	-0.0259338 	0.0170484 	
0.125	0.133506 	-0.594891 	-0.697832 	0.0182727 	-0.0259337 	0.0170485 	
0.13	0.133484 	-0.594894 	-0.697846 	0.0182727 	-0.0259335 	0.0170486 	
0.135	0.133297 	-0.594911 	-0.697966 	0.018272 	-0.0259323 	0.0170494 	
0.14	0.133383 	-0.594903 	-0.697911 	0.0182723 	-0.0259329 	0.017049 	
0.145	0.133445 	-0.594897 	-0.697872 	0.0182725 	-0.0259333 	0.0170488 	
0.15	0.133418 	-0.5949 	-0.697888 	0.0182724 	-0.0259331 	0.0170489 	
0.155	0.133237 	-0.594917 	-0.698005 	0.0182718 	-0.0259319 	0.0170497 	
